0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4,0,0,5,3,0,0,1,4,3,2,1,0,0,0,0,9,3,0,0
5,0,1,9,3,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
6,0,0,24,5,0,6,2,0,0,2,3,0,38,0,0,2,2,0,0
4,0,0,5,0,0,1,2,0,2,8,0,0,0,0,0,3,1,0,0
0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3
4,0,0,2,0,0,4,0,4,2,3,2,0,0,0,0,3,0,0,0
118,2,0,78,25,2,34,14,49,3,20,10,0,0,2,0,57,10,0,0
3,0,0,5,3,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0
6,0,0,10,2,0,2,1,2,3,1,0,0,0,0,0,6,0,0,0
3,0,0,0,1,0,2,1,6,1,1,1,0,0,0,0,2,0,0,0
0,0,0,16,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2,0,17,13,3,30,3,1,1,8,5,0,0,3,0,33,7,0,0
4,0,0,2,4,0,1,0,7,8,0,1,0,0,0,0,3,1,0,0
6,1,0,22,2,0,1,1,4,3,1,1,0,0,0,0,1,0,5,0
0,0,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5,0,0,8,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0,0,16,3,0,2,3,0,7,6,3,0,0,0,0,0,4,0,0
5,0,0,2,1,0,0,2,0,0,0,1,0,6,0,0,3,0,0,0
6,0,0,2,2,0,3,2,8,1,2,1,0,0,0,0,10,2,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,0,0,8,1,0,5,1,12,1,1,0,0,0,0,0,9,0,0,0
5,0,0,3,3,0,2,1,0,0,2,1,1,4,0,0,3,0,0,0
2,0,0,6,3,0,3,0,7,0,0,0,0,0,0,0,3,0,0,0
22,2,0,13,2,0,9,0,4,0,2,3,0,0,0,0,5,3,0,0
7,0,0,3,3,0,4,1,0,0,3,0,0,3,0,0,1,1,0,0
1,0,0,12,2,0,2,0,0,0,1,0,1,4,0,0,5,1,0,0
5,0,0,5,0,0,1,2,1,3,3,0,0,0,0,0,0,0,0,0
7,0,0,6,2,0,0,0,7,3,2,0,0,0,0,0,3,3,0,0
11,0,0,7,5,0,4,2,12,0,5,0,0,0,0,0,11,0,0,0
66,0,0,125,8,0,15,4,0,4,5,4,0,13,0,0,13,2,0,3
12,0,0,120,2,0,13,14,0,2,6,2,0,0,0,0,20,1,0,4
4,0,0,5,1,0,1,2,0,1,1,1,1,0,0,0,0,1,0,0
1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
0,0,0,5,2,0,1,2,0,2,2,3,0,0,0,0,0,0,0,0
0,0,1,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
3,0,0,6,0,0,0,1,2,3,2,0,0,0,0,0,1,0,0,0
1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,0,0,7,0,0,5,0,7,1,0,0,0,0,0,0,8,1,0,0
0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,0,0,4,11,0,10,2,5,0,6,1,0,0,1,1,14,0,0,0
5,0,0,3,1,0,1,0,0,0,3,3,0,0,1,0,0,0,0,0
2,0,1,4,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,1,1,0,0
12,0,0,37,2,0,8,1,0,0,10,4,1,2,0,0,4,2,0,6
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,6,4,0,4,2,6,1,8,2,0,0,0,0,3,1,2,0
2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,0,5,1,0,1,1,0,2,0,0,0,0,0,0,7,1,0,0
5,0,0,0,0,0,1,2,3,1,2,1,0,0,0,0,1,1,0,0
17,0,1,198,3,0,2,3,0,2,5,1,1,40,0,0,6,3,0,0
1,0,0,9,0,1,0,2,0,0,1,1,0,2,0,0,1,1,0,0
2,0,0,2,1,0,2,1,2,1,0,0,0,0,0,0,1,0,0,0
8,1,0,6,4,0,4,0,10,1,3,1,0,0,0,0,5,1,0,0
6,0,0,20,3,1,1,2,3,3,0,2,0,0,0,0,3,1,0,0
1,2,0,2,3,0,1,0,5,2,1,1,0,0,0,0,2,0,0,0
3,2,1,3,2,1,1,1,5,3,0,1,0,0,0,0,1,0,0,0
0,0,0,4,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0
14,0,0,15,6,0,7,4,0,0,4,3,0,24,0,0,13,0,0,0
4,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,2,0,0,0
1,0,0,2,1,0,4,2,0,2,1,1,1,0,1,0,4,0,0,0
5,0,0,1,0,0,0,1,3,1,0,3,0,0,0,0,3,0,0,0
7,0,0,11,5,0,2,0,5,4,6,1,0,0,0,0,3,2,0,0
45,2,0,32,9,0,11,5,14,2,2,3,0,0,0,0,28,2,0,0
2,0,1,9,2,0,0,0,0,4,0,1,0,0,0,0,6,0,0,0
1,0,0,0,2,1,1,0,8,1,0,0,0,0,1,0,2,1,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,6,1,0,4,0,7,0,0,0,0,0,0,0,5,0,0,0
5,0,0,9,0,2,1,1,1,0,1,0,0,0,0,0,2,1,0,0
0,0,0,24,0,0,4,0,0,2,0,3,1,0,0,0,0,0,0,0
2,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,9,0,0,0,1,0,0,0,4,0,20,0,0,3,1,0,0
1,0,1,8,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0
6,0,0,20,1,0,2,1,9,1,2,0,0,0,0,0,4,1,3,0
8,0,0,110,2,0,8,2,0,2,9,8,0,6,0,0,3,0,0,3
2,0,0,2,2,0,0,3,0,2,1,0,0,0,0,0,3,1,0,0
0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
40,0,0,24,8,0,6,3,13,3,4,5,0,0,5,0,11,0,0,0
3,0,0,10,2,0,1,2,0,0,2,0,1,1,0,0,7,2,0,0
1,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0
34,0,0,150,10,0,14,6,0,0,3,0,0,22,1,0,9,4,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,9,4,0,1,0,10,1,0,3,0,0,1,0,4,1,0,0
5,0,0,4,2,0,3,0,1,2,0,0,0,0,0,0,7,1,0,0
39,0,0,28,11,1,24,6,1,5,1,2,0,0,0,0,21,3,0,0
5,0,0,6,0,0,1,1,0,3,2,0,0,0,0,0,1,0,0,0
3,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5
0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0
4,0,0,6,2,0,3,3,2,0,7,0,0,0,0,0,3,1,0,0
7,0,0,1,4,0,1,1,2,2,2,1,0,0,0,0,9,0,0,0
2,0,0,11,1,0,0,1,0,3,0,0,0,0,1,0,4,2,0,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2,0,0,2,2,0,1,1,2,3,4,2,0,0,0,0,0,0,0,0
3,0,0,11,5,0,3,6,6,2,3,2,0,0,0,0,4,2,0,0
7,0,0,6,4,0,0,0,5,0,3,0,0,0,1,0,2,0,0,0
8,1,0,21,0,0,1,1,1,3,2,1,0,0,0,0,0,0,7,0
1,0,0,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0
6,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0
2,0,0,8,1,0,1,0,5,1,0,1,0,0,1,0,1,0,0,0
6,0,0,2,1,0,2,2,0,1,0,0,0,0,0,0,4,0,0,0
1,0,0,0,1,0,0,0,4,2,4,0,0,0,0,0,5,0,0,0
4,0,0,7,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,16,0,2,1,0,2,1,1,0,0,1,0,0,3,0,0,3
3,0,0,5,2,0,3,0,2,1,2,0,0,0,0,0,4,2,0,0
7,0,0,28,7,0,4,1,1,4,4,5,0,0,0,1,6,1,0,0
5,0,0,25,2,0,2,1,1,2,0,1,0,0,1,0,6,0,0,0
6,1,0,21,0,0,1,1,0,2,0,1,1,0,0,0,2,1,0,0
6,0,0,1,0,0,4,1,0,2,4,1,1,0,0,0,2,2,0,0
3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
43,0,0,93,9,0,9,2,3,3,5,7,0,0,0,0,7,1,0,0
3,1,0,7,0,0,0,4,2,2,2,0,0,0,0,0,3,0,2,0
27,0,0,7,6,0,7,5,3,0,8,3,0,0,0,0,15,2,0,0
2,0,1,5,1,1,0,1,3,3,0,0,0,0,0,0,1,0,0,0
2,0,0,14,0,0,3,3,0,0,4,1,0,11,0,0,2,0,0,0
26,0,0,0,6,0,4,2,1,1,4,4,0,0,1,0,7,1,0,0
0,0,0,89,0,0,0,0,0,2,1,0,0,28,0,0,0,0,0,0
2,0,0,0,1,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0
3,0,0,3,1,0,3,1,0,0,2,0,0,2,0,0,3,0,0,0
3,0,0,2,3,0,1,1,1,0,0,1,0,0,0,0,4,0,0,0
3,0,0,9,1,0,1,1,5,1,2,0,0,0,0,0,0,1,0,0
13,0,0,27,9,1,4,2,0,11,11,4,0,0,0,0,1,5,0,0
135,0,0,45,31,12,68,8,5,3,6,8,0,0,1,0,60,15,0,0
3,0,0,4,0,0,0,1,5,1,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,5
2,0,0,22,0,0,1,0,3,5,2,1,0,0,0,0,4,1,0,0
13,0,0,1,0,1,3,0,0,1,0,1,0,0,0,0,2,0,0,0
2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
4,0,0,10,2,0,1,0,6,1,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,2,1,0,1,2,1,1,1,0,0,0,0,4,0,0,0
1,0,0,9,0,1,0,2,0,0,1,1,0,2,0,0,1,1,0,0
112,0,3,70,43,0,35,14,56,25,23,15,2,83,0,0,62,15,0,0
0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3,0,0,3,1,0,3,1,0,0,2,0,0,2,0,0,3,0,0,0
8,0,1,20,1,0,4,4,0,2,5,1,0,0,0,0,2,1,0,0
5,0,0,14,0,0,3,4,2,3,3,0,0,0,0,0,2,2,0,3
19,0,1,198,3,0,3,3,0,0,4,1,1,40,0,0,6,3,0,0
8,0,0,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,0,0,16,3,0,2,3,3,2,0,0,0,0,1,0,4,1,0,0
6,0,0,50,2,0,0,0,4,3,2,0,0,0,0,0,2,2,0,0
2,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
36,0,0,30,7,5,11,5,17,20,11,6,0,0,1,0,17,13,0,0
13,0,0,9,1,0,8,2,0,2,1,3,0,0,0,0,7,4,0,0
4,0,0,56,4,0,13,10,0,0,13,6,0,4,0,0,8,6,0,3
20,0,0,10,4,0,7,2,0,3,1,1,0,0,0,0,4,1,0,0
0,0,0,124,8,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0
5,0,1,0,3,0,5,2,8,1,4,0,0,0,0,0,6,0,0,0
1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0
4,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
55,0,0,86,18,0,35,8,14,0,16,11,0,0,2,0,31,4,0,0
15,0,0,3,2,0,5,0,10,4,1,3,0,0,0,0,6,0,0,0
2,0,0,91,4,0,3,8,0,2,7,2,0,2,0,0,5,2,0,3
2,0,1,12,1,0,2,0,1,3,2,0,0,0,0,0,1,0,0,0
5,0,0,1,3,0,2,1,0,0,2,1,1,4,0,0,3,0,0,0
8,0,0,5,0,0,5,2,0,0,1,1,0,0,0,0,6,1,0,0
5,0,0,3,1,0,0,2,0,3,0,2,0,0,0,0,4,1,0,0
4,0,0,12,0,0,0,1,5,3,2,0,0,0,1,0,1,0,0,0
2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0
29,0,1,10,6,0,13,5,0,6,9,2,0,0,0,0,5,3,0,0
6,0,0,21,1,0,1,1,3,3,0,1,0,0,1,0,4,0,0,0
8,0,0,5,3,0,1,0,7,2,3,2,0,0,0,0,1,1,0,0
9,1,0,13,3,0,3,1,1,0,2,8,0,7,1,0,4,0,0,0
15,0,0,7,9,0,4,1,0,1,5,0,0,0,0,0,14,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0
16,0,0,17,7,2,5,2,18,2,1,1,0,0,0,0,16,1,0,0
2,1,0,0,3,0,1,1,0,3,2,0,0,0,0,0,3,0,0,0
3,0,0,29,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0
5,0,0,5,6,0,4,0,2,3,4,3,2,0,0,0,1,0,0,3
15,0,0,25,3,0,3,3,8,4,3,0,0,0,0,1,13,2,0,0
25,0,0,5,10,4,11,3,1,3,0,2,0,0,0,0,11,3,0,0
5,0,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
6,0,0,17,3,0,1,0,2,2,1,1,0,0,1,0,1,0,0,0
20,0,0,0,8,0,4,0,6,2,5,0,0,0,0,0,7,1,0,0
3,0,1,13,0,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0
2,0,0,10,0,0,3,3,0,0,4,1,0,11,0,0,2,0,0,0
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,13,1,0,1,1,1,0,2,0,0,0,0,0,3,0,0,0
115,0,0,54,25,4,64,15,5,0,9,5,0,0,0,0,60,21,0,0
1,0,0,4,1,0,0,1,0,4,2,0,0,0,0,1,9,0,0,0
4,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,1,0,0,0
132,0,0,222,22,2,34,2,8,9,20,1,0,0,0,0,35,14,0,0
0,0,0,57,2,0,0,0,0,2,0,0,0,8,0,0,0,0,0,3
1,0,0,9,4,0,1,1,4,1,2,1,0,0,0,0,3,1,2,0
21,0,0,10,4,0,1,1,15,2,3,2,0,0,0,0,8,1,0,0
10,0,0,2,0,0,5,3,9,5,1,2,0,0,1,0,4,3,0,0
10,0,0,39,2,0,6,1,4,1,4,4,0,0,1,0,4,0,0,0
3,0,0,2,1,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0
5,0,1,7,3,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0
4,0,0,7,1,1,2,0,4,1,2,1,0,0,1,0,2,1,0,0
26,0,0,14,5,4,6,8,7,1,2,1,0,0,1,0,13,0,0,0
1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0
1,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5,0,1,1,1,0,0,0,3,4,4,2,0,0,0,0,2,0,0,0
4,0,0,6,10,0,2,1,4,1,1,0,0,0,0,0,6,1,0,0
5,0,0,1,0,0,5,0,1,0,1,2,0,0,0,0,1,0,0,0
9,0,0,7,4,0,5,1,3,1,1,2,0,0,1,0,6,2,0,0
6,0,0,13,1,1,1,2,4,0,1,0,0,0,0,0,6,0,0,0
11,0,0,6,2,0,4,0,10,1,1,0,0,0,0,0,4,1,0,0
1,0,0,955,0,0,1,0,3,2,1,0,0,20,0,0,1,0,0,0
4,0,0,9,4,0,2,2,3,4,4,3,0,0,0,0,0,1,0,0
1,0,0,2,2,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0
17,0,1,21,3,0,2,3,0,19,4,3,0,0,0,0,6,1,0,0
10,0,0,67,11,2,5,2,6,4,4,0,0,0,0,0,4,3,0,0
14,0,0,4,1,0,2,0,3,4,1,0,0,0,0,0,2,3,0,0
5,0,0,19,2,0,2,0,4,0,2,1,0,18,0,0,6,0,0,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
4,0,0,22,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,3
1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,2,0,0,0
7,0,0,1,0,0,2,1,5,0,1,2,0,0,0,0,2,1,0,0
10,0,0,2,1,0,1,2,1,3,1,1,0,0,0,0,0,2,0,0
12,0,0,16,1,0,3,2,8,1,2,1,0,0,1,0,4,2,1,0
5,0,0,70,3,0,2,2,0,2,7,0,0,3,0,0,3,0,0,3
2,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,0,0,3,2,0,2,0,0,2,5,2,0,0,0,0,4,0,0,0
14,1,0,27,1,0,6,3,5,3,2,2,0,0,0,0,5,0,5,0
5,0,0,11,1,0,2,2,5,1,1,1,0,0,0,0,0,1,3,0
13,0,0,15,3,0,2,2,0,2,5,3,0,5,0,0,6,1,0,3
17,0,1,25,3,0,2,0,2,6,1,1,0,0,0,0,5,1,0,0
5,0,0,16,1,0,4,1,0,0,0,0,1,0,0,0,5,1,0,0
2,0,0,4,1,0,0,0,4,1,1,0,0,0,0,0,1,1,0,0
2,0,0,9,3,0,1,0,0,2,1,1,0,44,0,0,0,1,0,0
26,0,1,15,18,0,10,4,9,2,14,3,1,0,0,0,17,1,0,0
4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
6,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0
6,0,0,2,1,0,2,2,0,2,1,0,0,0,0,0,4,0,0,0
1,0,0,10,2,0,1,0,2,0,0,0,0,0,0,0,3,1,0,0
4,0,0,13,0,0,1,2,6,1,1,0,0,0,1,0,8,0,0,0
12,0,0,23,7,0,1,1,0,3,6,2,0,0,0,0,5,4,0,0
2,0,0,9,3,0,1,0,0,0,0,1,0,44,0,0,0,1,0,0
16,0,0,10,7,0,4,1,7,1,0,3,0,0,0,0,13,1,0,0
0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
42,0,0,2,4,0,8,0,4,1,4,0,0,0,0,0,9,2,0,0
3,0,0,8,2,0,2,2,0,2,0,0,0,0,0,0,6,1,0,0
0,0,0,9,0,0,2,3,0,0,3,0,0,14,0,0,2,0,0,0
44,1,0,18,8,2,13,2,4,0,3,3,0,0,0,0,10,1,0,0
6,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0
7,0,0,5,1,0,2,1,0,0,1,0,0,0,0,0,4,0,0,0
137,3,0,10,18,5,26,5,4,2,2,1,0,0,0,0,30,9,0,0
57,1,0,33,18,0,14,3,2,10,6,7,0,0,1,0,38,13,0,0
1,0,0,10,3,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0
4,0,0,8,0,0,2,1,0,3,0,2,0,0,0,0,2,0,0,0
1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,0,0,20,4,0,6,1,1,2,1,0,0,0,0,0,6,2,0,0
0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,2,3,2,1,2,0,0,0,0,1,0,0,0
18,0,0,91,2,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0
14,0,0,5,6,3,8,4,0,3,1,0,0,0,1,0,5,1,0,0
2,0,0,0,0,0,0,1,1,4,2,1,0,0,0,0,1,0,0,0
0,0,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0
3,0,1,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
56,0,0,88,18,0,35,9,10,0,16,9,0,0,2,0,30,4,0,0
12,0,0,8,2,0,6,1,15,0,0,1,0,0,0,0,8,1,0,0
5,2,0,10,2,1,1,0,2,0,0,2,0,0,0,0,1,1,0,0
3,0,1,10,1,0,3,0,0,1,1,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
4,0,0,120,7,0,15,6,0,2,7,4,0,4,0,0,1,0,0,3
2,0,0,4,0,0,2,1,0,2,3,0,0,4,0,0,2,0,0,0
5,0,0,0,2,0,3,0,0,2,0,2,0,0,0,0,2,0,0,0
40,0,0,14,8,0,20,2,5,4,4,1,0,0,0,0,22,6,0,0
4,0,1,9,5,0,1,1,0,0,2,3,0,2,1,0,0,1,0,0
4,0,0,12,1,0,2,2,6,4,0,1,0,0,0,0,2,0,0,0
12,0,0,31,6,0,2,3,0,0,1,0,1,8,1,0,9,1,0,0
1,0,0,9,0,1,0,2,0,0,1,1,0,2,0,0,1,1,0,0
11,0,0,11,2,0,5,5,0,4,2,5,0,0,0,0,2,0,0,0
9,0,0,2,0,0,2,0,3,1,2,2,0,0,0,0,4,0,2,0
21,0,1,4,3,0,4,3,4,2,3,0,0,0,0,0,10,0,0,0
25,0,0,26,12,0,4,2,0,2,3,3,0,110,0,0,14,5,0,0
1,0,0,9,0,1,0,2,0,0,1,1,0,2,0,0,1,1,0,0
3,0,0,50,1,0,1,0,1,0,0,0,0,56,0,0,1,0,0,0
1,0,0,34,0,0,3,2,0,2,8,4,0,4,0,0,9,4,0,3
1,0,0,0,3,0,0,0,3,2,3,0,0,0,0,0,1,0,0,0
4,0,0,7,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,3,0,0,2,2,0,2,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,2,0,0,0
3,0,0,44,2,0,1,0,6,1,0,0,0,0,1,0,2,0,0,0
30,0,0,2,3,1,9,3,0,0,0,0,0,0,0,0,10,0,0,0
3,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0
27,0,0,129,10,0,11,2,5,1,8,3,0,0,0,0,11,0,31,0
22,0,0,7,0,0,11,0,4,0,10,3,1,0,0,0,9,0,0,0
28,0,0,17,7,1,16,3,6,3,2,1,0,0,0,0,9,2,0,0
9,0,0,18,4,0,5,2,6,1,4,4,0,0,0,0,9,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,12,2,0,2,0,0,0,1,0,1,4,0,0,5,1,0,0
6,0,0,6,7,0,3,0,5,1,1,1,0,0,1,0,3,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,0,0,1,1,7,1,7,0,2,1,0,0,0,0,8,1,0,0
10,0,0,6,4,0,3,3,5,2,3,2,0,0,0,0,14,2,0,0
38,0,0,8,14,1,7,8,8,1,14,5,0,0,0,0,25,3,0,0
4,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18,0,0,0,1,0,7,0,8,1,2,0,0,0,0,0,4,0,0,0
14,0,0,9,6,1,4,1,11,0,2,1,0,0,0,0,12,1,0,0
15,1,0,28,2,0,4,3,3,3,2,1,0,0,0,0,5,0,6,0
2,1,0,26,1,0,1,0,1,4,1,1,0,0,0,0,0,2,0,0
0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
4,0,0,5,2,1,0,0,4,1,0,2,0,0,0,0,1,1,0,0
3,0,0,3,3,0,2,0,0,0,2,0,0,1,0,0,3,0,0,0
75,1,0,59,15,0,32,12,14,0,23,6,1,18,3,0,81,8,0,0
0,0,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7,0,0,18,2,2,0,6,10,5,6,0,0,1,0,0,4,0,0,0
7,0,0,1,3,0,6,0,6,0,0,1,0,0,0,0,12,0,0,0
31,0,0,56,6,0,8,2,14,0,10,5,1,0,1,0,9,5,0,0
94,1,0,214,35,0,27,18,37,6,35,3,0,0,2,1,43,6,0,0
2,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0
4,0,0,2,3,0,0,0,2,1,0,1,0,0,0,0,3,0,0,0
9,0,0,138,0,0,1,2,3,2,7,4,0,10,0,0,6,2,0,3
62,0,10,24,12,0,13,15,0,3,18,11,0,0,2,0,19,5,0,0
12,1,0,38,3,0,7,6,0,1,6,0,0,0,0,0,5,0,0,0
9,0,0,0,3,0,2,2,3,3,1,1,0,0,0,0,4,0,0,0
5,0,0,1,4,0,3,0,0,0,2,1,0,0,0,0,3,0,0,0
1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
10,0,0,13,4,0,2,1,6,3,3,4,0,0,0,0,8,2,0,0
0,0,0,1,2,0,0,1,7,2,0,0,0,0,0,1,1,0,0,0
19,0,0,1,3,3,5,0,7,2,5,2,0,0,0,0,8,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,0,0
11,1,1,15,2,0,3,2,0,4,2,3,0,0,0,0,5,0,0,0
1,0,0,5,3,0,1,0,2,2,2,1,0,0,0,0,1,0,0,0
6,0,0,16,0,0,4,2,0,0,5,2,0,7,0,0,3,0,0,0
1,0,0,13,1,0,0,2,4,2,2,2,0,0,1,0,1,0,0,0
4,0,0,7,1,0,2,0,0,3,2,0,0,0,0,0,4,1,0,0
2,0,0,2,0,0,2,2,0,1,4,7,0,5,0,0,2,0,0,0
409,0,0,21,59,21,108,13,51,1,25,7,0,0,2,0,111,29,0,0
7,0,0,6,3,0,4,0,4,0,1,1,0,0,1,0,4,0,0,0
0,0,0,108,1,0,0,0,0,3,1,1,0,8,0,0,3,1,0,0
7,0,0,8,1,0,1,0,2,2,2,1,0,0,0,0,3,0,0,0
2,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17,0,0,18,7,0,2,2,0,8,6,3,0,0,0,0,3,3,0,0
3,0,0,4,1,0,3,3,0,3,0,1,0,0,0,0,4,1,0,0
4,0,0,1,1,0,3,2,3,0,0,0,0,0,0,0,3,0,0,0
7,0,0,9,1,0,2,0,1,0,2,1,0,0,0,0,2,1,0,0
0,0,1,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,18,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0
8,0,0,8,5,0,2,0,13,2,1,0,0,0,1,1,6,1,0,0
4,0,1,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8,0,0,26,3,0,2,1,20,4,4,2,0,0,1,0,14,5,0,0
4,0,0,126,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0
4,0,0,2,3,0,1,1,5,1,0,0,0,0,0,0,6,1,0,0
11,0,0,4,3,1,5,0,4,1,1,1,0,0,0,0,7,2,0,0
