0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
6,0,0,5,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0,0,4,1,0,1,3,2,2,0,1,0,0,0,0,5,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,1,0,1,1,1,0,0,0,0,0,4,0,0,0
3,0,0,3,2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0
3,0,0,1,0,0,1,4,0,5,3,0,0,0,0,0,2,0,0,0
6,0,0,3,3,0,0,1,7,1,1,0,0,0,0,0,4,3,0,0
41,1,0,15,10,2,11,5,2,2,0,1,0,0,0,0,19,3,0,0
2,0,0,3,3,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0
2,0,0,5,2,0,0,3,0,0,1,0,0,1,0,0,4,0,0,0
1,0,1,28,0,0,3,0,6,9,0,0,0,0,0,0,0,0,0,0
6,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
56,0,0,91,18,0,35,9,10,0,16,9,0,0,2,0,30,4,0,0
8,0,0,44,3,0,5,0,0,0,3,2,0,0,0,0,4,1,0,0
11,0,0,10,2,0,1,6,7,1,3,0,0,0,0,0,4,1,0,0
17,0,0,8,5,0,9,3,14,2,0,2,0,0,0,0,13,3,0,0
4,0,0,86,0,0,1,2,0,2,7,1,0,2,0,0,3,1,0,3
17,0,1,198,3,0,2,3,0,1,4,1,1,40,0,0,6,3,0,0
4,0,0,20,4,0,3,0,5,1,1,0,0,0,0,0,8,0,1,0
11,0,0,8,5,0,3,1,20,4,6,0,0,0,0,0,4,4,0,0
0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5,0,1,8,2,1,0,1,1,4,1,0,0,0,0,0,3,1,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,5,2,0,1,1,3,1,2,0,0,0,0,0,4,1,0,0
1,0,0,8,0,0,3,2,0,2,1,0,0,0,0,0,3,0,0,0
1,0,0,8,3,1,3,1,7,1,0,1,0,0,0,0,1,0,0,0
10,0,0,11,1,0,4,0,3,0,0,2,0,0,0,0,8,1,0,0
1,0,1,7,0,0,1,0,1,2,1,0,0,0,0,0,3,0,0,0
21,0,0,13,6,0,5,3,10,0,3,0,0,0,0,0,13,1,0,0
2,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0
5,0,0,0,3,0,1,1,4,2,1,2,0,0,0,0,6,1,0,0
5,0,0,2,5,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,8,0,0,3,2,0,3,1,0,0,0,0,0,3,0,0,0
8,0,0,6,4,1,0,0,4,2,1,2,0,0,1,0,4,2,0,0
3,0,0,3,1,0,3,1,0,0,2,0,0,2,0,0,3,0,0,0
3,0,0,1,0,0,3,0,0,0,1,1,0,16,0,0,0,1,0,0
16,0,0,16,4,0,5,2,7,1,2,1,0,0,1,0,8,1,0,0
1,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
15,0,0,5,4,0,3,3,3,3,1,2,0,0,0,0,16,4,0,0
11,0,0,10,0,0,3,2,10,1,2,0,0,0,0,0,3,1,0,0
6,0,0,62,0,0,4,0,5,0,1,0,0,0,0,0,2,3,0,0
7,0,0,9,4,0,2,0,5,2,4,1,0,0,0,0,2,2,0,0
5,0,0,1,3,0,2,2,0,64,5,0,1,0,0,0,3,2,0,0
3,0,0,3,0,0,1,2,1,2,3,1,0,0,0,0,6,0,0,0
9,0,0,32,2,0,2,2,9,1,2,1,0,0,0,0,3,0,1,0
6,0,0,13,5,0,1,0,3,1,1,0,0,0,0,0,0,2,0,0
5,0,1,10,1,0,2,0,0,3,1,0,0,0,0,0,2,0,0,0
10,0,0,3,1,0,1,2,1,3,1,1,0,0,0,0,0,2,0,0
1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,0,0,6,1,0,2,2,1,1,2,0,0,0,0,0,0,0,1,0
10,0,0,0,2,0,1,2,0,2,1,1,0,0,0,0,3,2,0,0
23,0,0,12,3,0,4,1,3,0,9,2,0,0,0,0,15,1,0,0
5,0,0,16,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0
1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
117,0,0,191,47,0,41,12,56,0,45,4,0,0,3,1,41,4,0,0
1,0,0,2,1,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0
10,0,0,0,1,0,3,3,2,1,0,0,0,0,0,0,2,1,0,0
0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0
10,0,1,6,2,0,0,0,2,4,1,0,0,0,0,0,4,2,0,0
8,0,1,6,4,1,3,1,0,4,1,1,0,0,0,0,5,1,0,0
18,0,0,40,8,0,11,10,6,1,11,2,0,2,0,0,5,4,0,3
16,0,0,9,2,0,5,0,5,4,3,2,0,0,0,0,11,0,0,0
16,0,0,45,4,4,12,1,7,0,8,3,1,0,0,0,6,0,0,0
5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0
10,0,0,9,2,0,2,1,8,4,6,1,0,0,0,0,7,1,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,0,2,0,0,0
10,0,0,14,6,0,4,4,10,3,0,1,0,0,0,0,6,2,0,0
7,0,0,2,1,0,3,0,0,1,1,0,0,0,0,0,3,1,0,0
1,0,0,4,1,0,6,1,2,6,2,1,0,0,0,0,6,0,0,0
8,0,0,8,5,0,3,0,7,1,1,4,0,0,0,0,9,0,0,0
3,0,0,14,0,1,1,2,5,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,1,0,1,0,3,2,1,1,0,0,0,0,2,0,0,0
2,0,0,6,1,0,3,0,1,2,0,0,0,0,0,0,2,1,0,0
8,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0
4,0,0,7,3,0,1,1,3,2,2,2,0,0,0,0,1,1,0,0
11,0,0,4,2,7,5,0,5,2,3,0,0,0,0,0,4,2,0,0
2,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
9,2,0,10,1,0,2,1,0,1,0,1,0,0,0,0,1,1,0,0
0,0,0,10,3,0,1,2,0,2,2,3,0,0,0,0,0,0,0,0
1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,0,0,10,6,0,3,2,4,1,0,1,0,0,0,0,10,2,0,0
7,0,0,242,2,0,4,1,0,1,3,1,0,2,0,0,1,0,0,0
7,0,0,7,1,0,8,1,1,1,1,1,0,0,0,0,3,2,0,0
0,0,1,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
10,0,0,6,2,0,3,2,0,0,5,0,0,0,0,0,4,0,0,0
3,0,1,13,1,1,2,0,0,5,0,0,0,0,0,0,4,0,0,0
5,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0
11,0,0,11,2,0,3,4,3,0,0,0,0,0,0,0,6,1,0,0
13,0,1,17,2,1,1,0,2,8,0,1,0,0,0,0,2,0,0,0
5,0,0,6,3,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0
16,0,0,8,1,0,1,0,3,0,0,0,0,0,0,0,7,1,0,0
3,0,0,4,0,0,0,1,1,2,1,0,0,0,0,1,1,1,0,0
2,0,0,0,0,0,2,0,5,0,1,0,0,0,1,0,1,0,0,0
1,0,1,10,1,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0
9,0,0,2,2,0,2,1,9,4,2,0,0,0,0,1,1,0,0,0
2,0,0,9,2,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
2,0,0,19,2,0,1,1,3,2,1,0,0,0,0,0,1,1,0,0
13,0,0,22,1,0,8,2,0,1,3,3,1,254,0,0,2,1,0,0
42,0,0,5,4,0,10,2,3,4,8,2,0,0,1,0,15,2,0,0
1,0,0,12,1,0,2,0,4,2,0,0,0,0,1,0,3,1,0,0
8,0,1,20,1,0,4,4,0,2,5,1,0,0,0,0,2,1,0,0
5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
11,0,0,18,5,0,3,1,4,6,2,2,0,0,0,0,9,0,0,0
2,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,1,0,0,0
2,0,0,10,0,0,4,0,0,1,1,0,0,0,0,0,5,4,0,0
0,0,0,1,2,0,2,3,0,0,2,1,0,2,0,0,1,1,0,0
2,0,0,1,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0
9,0,0,260,1,0,1,1,1,0,2,0,0,0,0,0,1,1,0,0
4,0,0,17,3,0,0,0,4,1,0,1,0,0,1,0,4,0,0,0
5,0,0,4,1,0,4,1,0,0,3,0,0,6,0,0,1,2,0,0
1,0,0,6,1,0,4,0,3,2,1,0,0,0,0,0,1,1,0,0
14,0,0,7,8,0,3,1,8,1,4,0,0,0,0,0,6,1,0,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
9,0,0,8,0,0,3,0,0,0,0,0,0,11,0,0,10,0,0,0
6,0,0,8,2,0,0,0,10,2,0,0,0,0,0,1,2,0,0,0
2,0,0,2,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0
0,0,0,9,2,0,0,1,4,2,0,0,0,0,0,0,1,1,0,0
10,0,1,24,2,0,6,0,4,8,0,0,0,0,0,0,2,0,0,0
4,0,0,6,1,0,1,0,1,2,1,0,0,0,0,0,2,1,0,0
13,0,0,8,3,0,6,4,0,1,8,1,0,8,0,0,4,0,0,2
1,0,0,11,1,0,1,0,0,1,0,1,0,0,0,0,6,1,0,0
6,0,0,9,2,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0
4,0,1,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0
3,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,1,1,0,0
19,0,0,28,2,0,3,2,19,4,5,3,0,0,0,0,4,1,0,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,3,0,2,1,0,2,0,0,0,0,0,0,3,0
24,0,0,23,2,0,2,1,14,2,3,0,0,0,0,1,9,6,0,0
2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
10,0,1,6,0,1,1,0,0,4,1,1,0,0,0,0,3,2,0,0
4,0,0,8,4,0,0,0,5,1,1,1,0,0,1,0,2,0,0,0
9,0,0,146,3,0,3,2,0,2,7,0,0,28,0,0,1,2,0,3
2,0,0,5,2,0,0,0,2,2,2,0,0,0,0,0,1,1,0,0
28,0,0,1,3,0,12,2,0,3,2,10,0,0,0,0,14,1,0,0
0,0,0,0,1,0,0,0,2,2,5,0,0,0,0,0,3,0,0,0
117,0,0,190,47,0,41,12,56,0,45,4,0,0,3,1,41,4,0,0
4,0,0,72,1,0,6,0,0,0,0,0,0,20,1,0,2,2,0,0
2,0,0,67,1,0,1,2,0,2,7,4,0,4,0,0,1,0,0,3
3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8,0,0,5,1,0,2,0,4,1,2,1,0,0,0,0,4,1,0,0
19,0,0,13,6,1,7,1,13,1,7,0,0,0,0,1,12,2,0,0
5,0,0,0,2,0,1,2,1,1,0,1,0,0,0,0,7,0,0,0
2,0,0,13,2,0,1,0,4,0,1,0,0,0,0,0,2,2,0,0
13,0,0,17,2,0,1,2,12,3,5,3,0,0,2,0,7,1,0,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38,1,0,31,9,0,9,0,2,1,2,3,0,0,0,0,18,8,0,0
20,1,0,3,3,0,10,0,11,0,2,1,0,0,0,0,6,1,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,29,2,0,0,1,1,1,2,0,0,0,1,0,3,0,0,0
8,0,0,0,1,0,1,1,2,2,1,0,0,0,0,0,4,0,0,0
3,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0,12,1,0,0
1,0,0,11,1,0,1,0,5,1,0,0,0,0,0,1,1,1,0,0
3,0,0,5,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0
12,0,0,20,4,0,5,0,0,0,7,2,0,0,0,0,7,2,0,3
5,0,0,18,3,0,2,1,11,2,2,1,0,0,1,0,2,0,0,0
4,0,0,30,1,0,1,1,5,1,3,2,0,0,0,0,7,0,0,3
1,0,0,9,0,0,0,2,0,0,2,1,0,2,0,0,1,1,0,0
0,0,0,6,2,0,1,2,0,2,2,3,0,0,0,0,0,0,0,0
3,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,5,0,0,0
0,0,1,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
8,0,0,13,3,0,3,2,1,1,0,2,0,0,0,0,9,3,0,0
4,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0
3,0,0,7,1,0,0,2,2,3,0,0,0,0,0,0,1,0,0,0
7,0,0,0,2,0,4,2,0,1,1,1,0,4,0,0,13,2,0,0
1,0,0,9,0,1,0,2,0,0,1,1,0,2,0,0,1,1,0,0
9,0,0,2,4,0,5,0,1,1,1,0,0,0,0,0,3,0,0,0
7,0,0,3,2,0,2,0,0,0,4,2,0,0,0,0,4,0,0,0
25,0,0,5,5,0,2,4,1,1,4,0,0,0,0,0,13,1,0,0
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5,0,0,7,1,0,0,2,0,0,1,0,0,3,0,0,4,0,0,0
3,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
37,0,0,34,9,0,14,4,0,0,18,11,0,0,0,0,14,3,0,0
6,0,0,11,5,0,6,2,10,1,1,3,0,0,0,0,2,1,4,0
0,0,0,9,2,0,3,2,1,6,5,3,0,0,0,0,0,2,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,1,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11,0,0,3,4,0,2,1,9,2,0,4,0,0,1,0,6,0,0,0
3,0,0,6,2,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0
6,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,6,0,0,0
6,0,0,132,10,0,0,3,5,0,3,2,0,0,1,0,5,2,0,0
8,0,0,8,1,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10,0,0,3,3,0,2,0,2,1,2,0,0,0,0,0,2,1,0,0
5,0,0,6,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,8,0,0,0,0,2,1,1,2,0,0,0,0,4,0,0,0
41,1,0,7,6,2,9,4,1,0,3,0,0,18,0,0,9,0,0,0
9,0,0,10,6,0,1,1,4,4,1,0,0,0,0,0,6,1,0,0
3,0,0,5,1,0,0,0,4,2,3,0,0,0,0,0,2,2,0,0
2,0,0,2,2,0,0,3,0,2,1,0,0,0,0,0,3,1,0,0
7,0,0,9,1,0,2,0,6,1,0,2,0,0,1,0,3,0,0,0
4,0,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
4,0,0,21,2,0,1,2,2,0,0,2,0,0,0,0,4,2,0,0
3,0,0,1,0,1,6,1,12,5,2,1,0,0,0,0,7,0,0,0
4,0,0,4,4,0,2,1,4,2,1,0,0,0,0,0,6,0,0,0
5,0,0,30,3,0,1,1,6,2,1,0,0,0,0,0,1,0,0,0
3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38,0,0,9,2,0,13,3,2,1,6,4,0,0,0,0,1,0,0,0
2,0,0,13,2,0,1,1,3,0,0,0,0,2,0,0,4,0,0,0
7,0,1,6,2,0,1,0,2,3,1,0,0,0,0,0,4,1,0,0
28,0,0,4,5,0,7,4,11,0,4,2,0,0,1,0,16,2,0,0
0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,0,0,28,7,0,4,1,1,4,4,5,0,0,0,1,6,1,0,0
12,0,1,12,2,0,4,0,1,4,0,1,0,0,0,0,5,0,0,0
4,0,0,4,1,0,3,0,5,2,1,0,0,0,0,0,2,0,0,0
2,0,0,6,0,0,1,0,0,1,0,1,0,0,0,1,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,8,1,0,10,6,1,1,1,2,0,0,0,0,13,2,0,0
26,0,0,9,4,0,5,3,12,0,4,1,0,0,0,0,18,1,0,0
3,0,0,17,6,0,3,3,0,6,9,3,0,0,0,0,3,5,0,0
1,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
5,0,0,3,4,0,0,1,7,1,1,1,0,0,0,0,2,0,0,0
15,0,0,14,2,0,4,2,0,0,14,3,0,0,0,0,9,3,0,0
17,0,0,10,2,0,0,0,9,1,2,2,0,0,1,0,10,2,0,0
3,0,0,8,4,0,1,1,3,2,1,1,0,0,0,0,2,1,0,0
34,0,0,19,3,0,4,1,2,0,2,1,0,0,2,0,13,5,0,0
47,0,0,11,14,1,13,6,0,2,5,8,1,0,0,0,29,2,0,0
17,0,0,37,4,1,3,3,0,1,2,1,1,22,0,0,13,7,0,0
2,0,0,0,1,0,0,1,1,2,3,3,0,0,0,0,1,0,0,0
7,0,0,0,0,1,0,0,5,1,0,1,0,0,0,0,1,0,0,0
1,0,1,7,1,0,1,0,5,2,1,0,0,0,0,0,1,0,0,0
8,0,0,9,2,0,3,0,0,1,3,1,0,1,0,0,8,0,0,0
13,0,0,16,4,1,3,2,14,1,2,1,0,0,0,0,6,1,2,0
1,0,0,6,1,0,1,0,4,1,0,0,0,0,0,0,1,1,0,0
4,0,0,20,0,0,2,0,1,0,1,1,1,4,0,0,5,0,0,0
8,0,0,3,1,0,0,0,6,0,0,0,0,0,0,0,3,1,0,0
14,0,0,0,4,1,1,0,10,1,5,2,0,0,0,0,2,1,0,0
8,0,0,6,3,0,3,0,2,0,3,0,0,0,0,0,3,0,0,0
3,0,0,2,0,0,1,1,2,2,1,0,0,0,0,0,2,0,0,0
25,0,0,44,14,2,10,6,0,3,10,1,0,0,0,0,4,4,0,0
1,0,0,22,5,0,4,1,5,3,0,0,0,0,1,0,6,1,0,0
84,2,0,65,9,0,31,7,1,0,14,4,0,11,0,0,17,5,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,0,0,2,6,1,12,2,0,3,2,1,0,0,0,0,21,4,0,0
172,0,0,213,55,8,55,13,62,0,48,4,0,0,3,0,50,11,0,0
2,0,0,79,1,0,3,2,0,2,7,2,0,5,0,0,4,0,0,3
5,0,1,27,2,0,0,1,4,1,0,1,0,0,0,0,1,2,0,0
12,0,0,5,1,0,3,0,9,2,2,1,0,0,0,0,5,1,3,0
18,0,0,16,8,0,2,3,0,1,1,4,1,0,0,0,3,2,0,0
0,0,0,1,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0
1,0,0,10,0,0,1,0,1,1,1,0,0,0,0,0,3,5,0,0
13,0,0,7,2,0,12,1,1,2,0,2,0,0,0,0,3,0,0,0
14,0,0,5,5,0,9,5,5,3,2,1,0,0,0,0,4,0,0,0
1,0,0,5,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
8,0,0,17,3,0,1,1,4,2,1,1,0,0,0,0,1,2,0,0
7,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,2,1,0,0
0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,3,0,0,0
9,0,0,47,3,0,2,0,7,1,0,3,0,0,1,0,4,1,0,0
3,0,0,60,0,0,1,2,0,2,7,2,0,4,0,0,3,0,0,3
4,0,0,3,2,0,1,1,7,3,1,1,0,0,0,0,3,1,0,0
1,0,0,6,1,0,0,1,0,1,2,0,0,0,0,0,1,2,0,0
1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
68,1,0,31,15,0,17,10,2,1,7,4,0,0,0,0,12,1,0,0
1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
12,0,0,60,5,0,6,2,0,0,2,3,0,13,0,0,6,5,0,0
4,0,0,13,2,0,3,0,8,2,1,2,0,0,0,0,7,1,0,0
2,0,0,3,0,0,0,2,0,2,0,1,0,0,0,0,0,2,0,0
7,1,0,12,3,0,1,3,3,1,0,0,0,0,0,0,3,1,0,0
11,0,0,44,3,0,3,5,18,7,7,3,0,0,0,0,6,1,0,0
2,0,0,0,1,0,3,1,2,2,2,1,0,0,0,0,1,0,0,0
15,0,0,5,1,0,5,3,1,2,0,4,0,0,0,0,5,1,0,0
1,0,0,6,0,0,2,2,0,2,2,1,0,0,0,0,3,0,0,0
20,0,0,0,2,0,3,0,0,0,1,4,0,0,0,0,1,0,0,0
1,0,1,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9,0,0,7,3,0,0,0,7,3,0,0,0,0,1,0,3,0,0,0
3,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0
6,0,0,103,1,0,1,2,0,2,7,0,0,2,0,0,7,0,0,3
5,0,0,6,2,0,4,0,0,3,1,3,0,0,0,0,4,0,0,0
1,0,0,11,1,0,1,0,5,1,0,0,0,0,0,1,1,1,0,0
1,0,0,4,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0
2,0,0,4,1,0,0,1,0,2,0,1,0,0,0,0,2,1,0,0
6,0,0,6,2,0,0,2,4,2,0,0,0,0,0,0,4,0,0,0
4,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,7,0,0,0
19,0,0,0,5,0,6,1,2,0,4,0,0,0,0,0,4,0,0,0
6,0,0,8,3,0,0,0,1,1,0,2,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10,0,0,16,6,0,3,2,7,2,0,0,0,0,1,0,2,1,0,0
20,0,0,12,5,0,14,0,4,0,3,0,0,0,0,0,17,4,0,0
3,0,0,44,0,0,2,0,0,2,1,0,0,0,0,0,6,0,0,0
4,0,0,17,1,0,3,2,0,0,2,3,0,8,0,0,4,0,0,0
0,0,0,31,3,0,1,1,4,2,3,0,0,0,0,0,2,0,0,0
7,0,3,168,1,0,2,2,0,0,5,0,0,31,0,0,5,0,0,0
2,0,0,6,0,0,2,0,0,2,1,0,0,0,0,0,4,0,0,0
5,0,0,4,2,0,1,2,0,5,2,0,0,0,0,0,1,0,0,0
7,0,0,0,0,0,1,1,0,1,3,1,0,0,0,0,2,0,0,0
6,0,0,3,1,1,1,1,2,2,3,1,0,0,0,0,9,2,0,0
5,0,0,1,3,0,2,1,0,0,2,1,1,4,0,0,3,0,0,0
13,0,0,24,8,4,7,2,6,2,4,4,0,0,0,0,10,1,0,0
11,0,0,10,5,1,2,1,14,4,9,4,0,0,0,0,11,0,0,0
14,1,0,8,3,0,3,2,3,4,2,3,0,0,0,0,3,2,0,0
5,0,0,28,4,0,2,0,4,7,0,0,0,0,0,0,2,1,0,0
1,0,0,4,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,10,4,0,3,0,9,2,0,0,0,0,0,1,4,2,0,0
0,0,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,0,2,2,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
15,0,0,15,2,0,7,3,10,0,7,1,0,24,0,0,11,1,0,0
7,0,0,0,2,0,3,1,3,1,1,1,0,0,0,0,5,0,0,0
5,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,2,1,0,0
9,0,0,22,2,0,4,2,0,3,5,2,0,240,0,0,7,1,0,0
6,1,0,22,2,0,2,1,5,3,2,1,0,0,0,0,1,0,5,0
17,0,0,1,5,0,2,3,10,2,1,2,0,0,0,0,7,1,0,0
3,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0
0,0,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2,0,0,137,2,0,3,3,1,3,4,0,0,0,0,0,5,1,0,0
3,0,1,6,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0
2,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,3,1,0,0
0,0,0,45,0,0,0,0,0,2,1,0,0,12,0,0,0,0,0,0
3,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,4,1,0,0
6,0,0,6,3,1,1,0,2,1,3,0,0,0,0,0,9,5,0,0
1,0,0,0,0,0,1,2,0,0,0,0,0,8,0,0,0,0,0,0
5,0,0,4,1,0,2,0,4,1,0,2,0,0,0,0,0,0,2,0
6,0,0,38,0,0,2,5,4,0,2,0,0,0,0,0,4,1,0,0
34,0,0,103,24,4,6,2,34,2,8,0,0,0,2,0,35,4,0,0
2,0,1,6,1,0,1,0,2,0,1,3,0,0,0,0,0,0,0,0
5,0,0,80,2,0,2,6,0,2,7,0,0,6,0,0,6,0,0,3
1,0,1,6,1,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0
5,0,0,5,0,0,0,2,7,0,0,0,0,0,0,0,2,2,0,0
3,0,0,7,3,0,0,0,2,2,1,0,0,0,0,0,1,2,0,0
6,0,0,0,2,0,4,0,0,2,3,2,0,0,1,0,4,2,0,0
54,0,0,36,11,0,18,4,0,2,12,1,1,32,0,0,23,1,0,0
6,0,1,3,3,0,2,2,0,1,2,0,0,0,0,0,3,0,0,0
3,0,0,6,4,0,2,0,1,1,0,1,0,0,0,0,1,1,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,1,6,0,7,3,1,1,8,7,0,0,0,0,8,2,0,0
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,1,7,0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0
